paper_uid_after_direct_w,ref_title,ref_author,ref_publisher_or_journal,ref_year,direct_article_id,direct_id_sources,direct_id_values,direct_id_conflict,query_signature
P00250169,"사이프러스의 인종갈등: 그 기원, 발전과 전망",이병희,대한정치학회보,1999,,,,False,사이프러스의인종갈등그기원발전과전망||이병희||대한정치학회보||1999
P00250170,인종분쟁과 난민위기 예방을 위한 조기경보(Early Warning),이신화,국제정치논총,1996,,,,False,인종분쟁과난민위기예방을위한조기경보earlywarning||이신화||국제정치논총||1996
P00250171,민주화 이후 동유럽 소수민족 문제와 민족정치: 트란실바니아 지역을 중심으로,이은구,한국정치학회보,1998,,,,False,민주화이후동유럽소수민족문제와민족정치트란실바니아지역을중심으로||이은구||한국정치학회보||1998
P00250172,이슬람권 소수민족 분쟁의 비교연구와 전망,이희수,중동연구,1999,,,,False,이슬람권소수민족분쟁의비교연구와전망||이희수||중동연구||1999
P00250173,태국의 지역 및 종족갈등에 대한 시론적 연구,조흥국,동아연구,2006,,,,False,태국의지역및종족갈등에대한시론적연구||조흥국||동아연구||2006
P00250196,‘인간 자연’과 하나의 과학: 가치와 사실의 경계 허물기,조중빈,비교민주주의연구,2011,ART001563733,paper_uid,ART001563733,False,인간자연과하나의과학가치와사실의경계허물기||조중빈||비교민주주의연구||2011
P00250199,복지행정분야 연구논문의 경향 분석: Network Text Analysis를 중심으로,고수정,한국사회와 행정연구,2013,,,,False,복지행정분야연구논문의경향분석networktextanalysis를중심으로||고수정||한국사회와행정연구||2013
P00250200,김대중 정부 복지정책의 명과 암,김연명,복지동향,2009,,,,False,김대중정부복지정책의명과암||김연명||복지동향||2009
P00250201,의약분업 정책집행의 영향 요인에 관한 연구,노인만,영남지역 발전연구,2002,,,,False,의약분업정책집행의영향요인에관한연구||노인만||영남지역발전연구||2002
P00250202,김대중 정부와 이익집단 분쟁,모종린,계간사상,2001,,,,False,김대중정부와이익집단분쟁||모종린||계간사상||2001
P00250203,의약분업제도 입안과 집행결정과정 참여자들의 권력자원 및 전략과 복지제도개혁 변형에 대한 연구,맹진학,사회복지정책,2005,,,,False,의약분업제도입안과집행결정과정참여자들의권력자원및전략과복지제도개혁변형에대한연구||맹진학||사회복지정책||2005
P00250204,의약분업 정책결정과정의 정책네트워크 특성에 관한 연구,신영균,대한정치학회보,2006,,,,False,의약분업정책결정과정의정책네트워크특성에관한연구||신영균||대한정치학회보||2006
P00250205,정책논쟁의 틀과 정책결정:  의약분업정책사례를 중심으로,유승현,한국행정논집,2010,,,,False,정책논쟁의틀과정책결정의약분업정책사례를중심으로||유승현||한국행정논집||2010
P00250206,우리나라 의약분업 정책과정의 특성에관한 연구,이상이,보건행정 학회지,2000,,,,False,우리나라의약분업정책과정의특성에관한연구||이상이||보건행정학회지||2000
P00250207,거버넌스와 NGOs: 의약분업 사례를 중심으로,이현출,한국정치학회보,2001,,,,False,거버넌스와ngos의약분업사례를중심으로||이현출||한국정치학회보||2001
P00250208,김대중 정부의 사회복지정책 개혁과 위기관리 책무,전영평,한국행정연구,2001,,,,False,김대중정부의사회복지정책개혁과위기관리책무||전영평||한국행정연구||2001
P00250209,김대중 정부의 복지개혁 성격의 이해: 유형논쟁 중심으로,정무권,상황과 복지,2002,,,,False,김대중정부의복지개혁성격의이해유형논쟁중심으로||정무권||상황과복지||2002
P00250210,김대중 정부의 의료정책의 성과와 과제,조병희,민주사회와정책연구,2001,,,,False,김대중정부의의료정책의성과와과제||조병희||민주사회와정책연구||2001
P00250211,민주화 과정에서의 이익갈등과 2차원 게임-의약분업 사례를 중심으로,조영재,아세아 연구,2001,,,,False,민주화과정에서의이익갈등과2차원게임의약분업사례를중심으로||조영재||아세아연구||2001
P00250214,여촌야도의 합리성,조기숙,한국정치학회보,1994,,,,False,여촌야도의합리성||조기숙||한국정치학회보||1994
P00250216,중학교 사회 교과서에서의 대의제 서술 분석,강은영,시민교육연구,2013,,,,False,중학교사회교과서에서의대의제서술분석||강은영||시민교육연구||2013
P00250218,지방선거에서 여성의 정치대표성: 일본의 사례를 중심으로,정미애,아태연구,2013,,,,False,지방선거에서여성의정치대표성일본의사례를중심으로||정미애||아태연구||2013
P00250222,"OECD 국가의 경제적 제약과 당파적 헤게모니,그리고 복지국가",권혁용,한국정치학회보,2007,ART001080757,paper_uid,ART001080757,False,oecd국가의경제적제약과당파적헤게모니그리고복지국가||권혁용||한국정치학회보||2007
P00250223,건설업 하도급관계의 법적 쟁점과 개선방안,김소영,노동법학,2004,,,,False,건설업하도급관계의법적쟁점과개선방안||김소영||노동법학||2004
P00250224,현대자동차의 세계화 전략과 노동조합의 저항적 실리주의,박태주,산업노동연구,2009,,,,False,현대자동차의세계화전략과노동조합의저항적실리주의||박태주||산업노동연구||2009
P00250227,비정규 노동의 개념정의와 유형화에 관한 연구,이병훈,산업노동연구,2001,,,,False,비정규노동의개념정의와유형화에관한연구||이병훈||산업노동연구||2001
P00250228,비정규직의 사회권 인식에 대한 연구,이주희,한국사회정책,2012,,,,False,비정규직의사회권인식에대한연구||이주희||한국사회정책||2012
P00250231,비정규 노동시장의 특성에 관한 한일 비교연구,정이환,산업노동연구,2007,,,,False,비정규노동시장의특성에관한한일비교연구||정이환||산업노동연구||2007
P00250232,비정규직 문제와 노동계급 계급균열: 비정규직 문제를 둘러싼 정규직 · 비정규직 의식 비교,조돈문,산업노동연구,2008,,,,False,비정규직문제와노동계급계급균열비정규직문제를둘러싼정규직비정규직의식비교||조돈문||산업노동연구||2008
P00250233,사내하청 노조운동의 발생과 성장에 관한 비교연구,조효래,산업노동연구,2008,,,,False,사내하청노조운동의발생과성장에관한비교연구||조효래||산업노동연구||2008
P00250250,주민참여예산제도와 지역 NGO의 역할,곽채기,법률행정논집,2003,,,,False,주민참여예산제도와지역ngo의역할||곽채기||법률행정논집||2003
P00250251,주민참여예산제도에 관한 인식차이,김겸훈,한국콘텐츠학회 논문지,2009,,,,False,주민참여예산제도에관한인식차이||김겸훈||한국콘텐츠학회논문지||2009
P00250252,예산과정의 시민참여 성과의 영향요인에 관한 연구,김관보,지방정부연구,2007,,,,False,예산과정의시민참여성과의영향요인에관한연구||김관보||지방정부연구||2007
P00250253,지방정부 예산과정 시민참여의 목표와 성과에 대한 영향요인 연구: 수원시 구조방정식모형을 중심으로,김관보,한국행정학보,2011,,,,False,지방정부예산과정시민참여의목표와성과에대한영향요인연구수원시구조방정식모형을중심으로||김관보||한국행정학보||2011
P00250254,시･도교육청의 주민참여예산제도 분석 및 정착을 위한 제도적 요인 충족 탐색,남형우,교육재정경제연구,2013,,,,False,시도교육청의주민참여예산제도분석및정착을위한제도적요인충족탐색||남형우||교육재정경제연구||2013
P00250255,주민참여예산제도의 경험과 성과 : 5개 자치구를 중심으로,안성민,한국행정논집,2009,,,,False,주민참여예산제도의경험과성과5개자치구를중심으로||안성민||한국행정논집||2009
P00250256,주민참여예산제도의 분화: 제도화 과정의 분석과 시사점,윤성일,사회과학연구,2014,,,,False,주민참여예산제도의분화제도화과정의분석과시사점||윤성일||사회과학연구||2014
P00250257,주민참여예산제도의 성공요인과 효과 분석,이정훈,한국균형발전연구,2011,,,,False,주민참여예산제도의성공요인과효과분석||이정훈||한국균형발전연구||2011
P00250258,주민참여통로의 효과성 연구: 광주광역시 북구청의 주민참여예산제도를 중심으로,임승후,한국행정학보,2010,,,,False,주민참여통로의효과성연구광주광역시북구청의주민참여예산제도를중심으로||임승후||한국행정학보||2010
P00250259,참여예산제와 민주주의 : 브라질 포르투 알레그레 사례의한국에 대한 경험적 함의,하승우,비교민주주의연구,2006,,,,False,참여예산제와민주주의브라질포르투알레그레사례의한국에대한경험적함의||하승우||비교민주주의연구||2006
P00250260,"비트코인, 화폐 논쟁을 넘어 플랫폼으로서의 잠재력 부상 중",김건우,LG Business Insight,2014,,,,False,비트코인화폐논쟁을넘어플랫폼으로서의잠재력부상중||김건우||lgbusinessinsight||2014
P00250262,가상화폐의 이용현황과 시사점 : 비트코인과 린든달러를중심으로,김태오,지급결제와 정보기술,2013,,,,False,가상화폐의이용현황과시사점비트코인과린든달러를중심으로||김태오||지급결제와정보기술||2013
P00250263,최근 디지털 가상화폐 거래의 법적 쟁점과 운용방안 － 비트코인 거래를 위주로 －,김홍기,증권법연구,2014,,,,False,최근디지털가상화폐거래의법적쟁점과운용방안비트코인거래를위주로||김홍기||증권법연구||2014
P00250265,비트코인에 관한 세법상 쟁점,이강,가천법학,2014,,,,False,비트코인에관한세법상쟁점||이강||가천법학||2014
P00250267,"가상화폐 비트코인 아직은 성공적, 미래는 불투명",이창선,LG Business Insight,2013,,,,False,가상화폐비트코인아직은성공적미래는불투명||이창선||lgbusinessinsight||2013
P00250270,비트코인의 이해: 금융경제학적 관점에서,전주용,Korea Business Review,2014,,,,False,비트코인의이해금융경제학적관점에서||전주용||koreabusinessreview||2014
P00047126,국제금융 이슈 : 키프로스 사태와 전자화폐 비트코인,한국금융연구원,주간금융브리프,2013,,,,False,국제금융이슈키프로스사태와전자화폐비트코인||한국금융연구원||주간금융브리프||2013
